id,id_incident,date,weekday,time,shift,type,officers_required,location,police,police_weight,police_action,Police_action_weight,injury,injury_weight,damage,damage_weight,workplace_violen,woekplace_violence_Weight,assault_weight,officers_weighted,assault,officers_total,severity
8737,140282,8/14/2014,5,5:15:00 PM,2,32 Other,1,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,1,low
8738,140283,8/18/2014,2,3:23:00 PM,2,21 Suspicious Person,2,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
8740,140285,8/19/2014,3,3:51:00 PM,2,10 Code White - HEB,2,Main,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,2.7,FALSE,3,high
8739,140284,8/19/2014,3,3:34:00 PM,2,19 Show Of Force - HEB,1,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,3,high
8741,140286,8/20/2014,4,8:15:00 PM,2,32 Other,1,Emergency Department,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,1,low
8742,140287,8/21/2014,5,8:15:00 AM,1,19 Show Of Force - HEB,1,Main,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,1.35,FALSE,1,low
8743,140288,8/21/2014,5,8:16:00 AM,1,10 Code White - HEB,2,Main,NO,1,Physical,1.35,FALSE,1,FALSE,1,TRUE,1.35,1,3.645,FALSE,2,med
8745,140290,8/22/2014,6,5:20:00 AM,3,19 Show Of Force - HEB,1,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
8747,140292,8/22/2014,6,6:38:00 PM,2,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
8748,140293,8/22/2014,6,8:35:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
8744,140289,8/22/2014,6,12:57:00 AM,3,19 Show Of Force - HEB,1,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,2,med
8746,140291,8/22/2014,6,3:40:00 PM,2,12 Disorderly,2,Emergency Department,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
8749,140294,8/23/2014,7,4:46:00 AM,3,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
8750,140295,8/25/2014,2,11:00:00 AM,1,10 Code White - HEB,2,Main,NO,1,Physical,1.35,FALSE,1,FALSE,1,TRUE,1.35,1,3.645,FALSE,3,high
8751,140296,8/25/2014,2,9:27:00 PM,2,10 Code White - HEB,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,3,high
8752,140297,8/25/2014,2,11:35:00 PM,3,32 Other,1,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,1,low
8753,140298,8/26/2014,3,4:15:00 PM,2,32 Other,1,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
8754,140299,8/27/2014,4,1:32:00 AM,3,32 Other,1,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,1,low
8755,140300,8/27/2014,4,3:55:00 PM,2,12 Disorderly,2,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
8756,140301,8/28/2014,5,3:00:00 PM,2,12 Disorderly,2,Hospital Grounds,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,2.7,FALSE,2,med
8757,140302,8/28/2014,5,4:49:00 PM,2,37 Security Breach,1,Emergency Department,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,1,low
8758,140303,8/28/2014,5,8:06:00 PM,2,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,3,high
8760,140305,8/29/2014,6,4:08:00 PM,2,12 Disorderly,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
8759,140304,8/29/2014,6,3:09:00 PM,2,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
8761,140306,8/31/2014,1,12:42:00 AM,3,32 Other,1,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,1,low
8762,140307,9/1/2014,2,8:45:00 AM,1,34 Mischief,1,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,1,low
8764,140309,9/2/2014,3,4:05:00 PM,2,24 Theft Personal,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
8765,140310,9/2/2014,3,4:43:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,Physical,1.35,FALSE,1,FALSE,1,TRUE,1.35,1.25,4.55625,TRUE,2,med
8766,140311,9/2/2014,3,8:52:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
8763,140308,9/2/2014,3,11:44:00 AM,1,10a Code White - Springwood,2,Springwood,NO,1,Verbal,1.1,FALSE,1,FALSE,1,TRUE,1.35,1,2.97,FALSE,2,med
8767,140312,9/3/2014,4,3:36:00 PM,2,39 Elevator Entrapment/Hazard,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
8769,140313,9/4/2014,5,5:05:00 PM,2,19 Show Of Force - HEB,1,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
8770,140314,9/5/2014,6,12:50:00 AM,3,32 Other,1,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,1,low
8771,140315,9/5/2014,6,6:43:00 PM,2,19a Show Of Force - Springwood ,1,Springwood,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,2,med
8772,140316,9/6/2014,7,2:00:00 AM,3,32 Other,1,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,1,low
8773,140317,9/6/2014,7,1:25:00 PM,1,10 Code White - HEB,2,Womens Center,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
8774,140318,9/7/2014,1,11:38:00 AM,1,10a Code White - Springwood,2,Springwood,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
8775,140319,9/8/2014,2,4:22:00 AM,3,19 Show Of Force - HEB,1,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,1,low
8777,140321,9/8/2014,2,3:45:00 PM,2,12 Disorderly,2,Emergency Department,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
8776,140320,9/8/2014,2,3:00:00 PM,2,28 Vehicle Accident,2,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
8779,140323,9/10/2014,4,10:01:00 AM,1,19 Show Of Force - HEB,1,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,2,med
8780,140324,9/10/2014,4,4:28:00 PM,2,19 Show Of Force - HEB,1,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,2,med
8778,140322,9/10/2014,4,9:35:00 AM,1,10a Code White - Springwood,2,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
8781,140325,9/11/2014,5,1:11:00 PM,1,10a Code White - Springwood,2,Springwood,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,3,high
8782,140326,9/11/2014,5,10:05:00 PM,3,19 Show Of Force - HEB,1,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,2,med
8784,140328,9/12/2014,6,12:41:00 PM,1,19 Show Of Force - HEB,1,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,TRUE,1.35,1,1.485,FALSE,2,med
8783,140327,9/12/2014,6,12:31:00 AM,3,10 Code White - HEB,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
8785,140329,9/13/2014,7,9:35:00 PM,2,05 Code Red,3,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,3,high
8787,140331,9/14/2014,1,6:37:00 PM,2,10 Code White - HEB,2,Main,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,2.7,FALSE,2,med
8788,140332,9/14/2014,1,11:00:00 PM,3,19a Show Of Force - Springwood ,1,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,3,high
8786,140330,9/14/2014,1,6:24:00 PM,2,19 Show Of Force - HEB,1,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,2,med
8790,140334,9/15/2014,2,8:00:00 PM,2,19 Show Of Force - HEB,1,Emergency Department,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,2,med
8791,140335,9/15/2014,2,8:31:00 PM,2,19 Show Of Force - HEB,1,Emergency Department,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,2,med
8792,140336,9/15/2014,2,8:49:00 PM,2,19 Show Of Force - HEB,1,Womens Center,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,3,high
8789,140333,9/15/2014,2,7:31:00 AM,1,05 Code Red,3,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
8793,140337,9/16/2014,3,1:30:00 AM,3,32 Other,1,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,1,low
8794,140338,9/16/2014,3,5:00:00 AM,3,10a Code White - Springwood,2,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
8795,140339,9/17/2014,4,8:00:00 AM,1,23 Theft Hospital,2,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
8797,140341,9/18/2014,5,10:17:00 PM,3,19 Show Of Force - HEB,1,Hospital Grounds,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,1,low
8796,140340,9/18/2014,5,7:28:00 PM,2,24 Theft Personal,2,Emergency Department,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,3,high
8798,140342,9/19/2014,6,8:40:00 AM,1,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
8799,140343,9/20/2014,7,3:43:00 PM,2,19a Show Of Force - Springwood ,1,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
8801,140345,9/21/2014,1,4:35:00 PM,2,32 Other,1,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
8800,140344,9/21/2014,1,8:34:00 AM,1,19a Show Of Force - Springwood ,1,Springwood,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,1,low
8802,140346,9/22/2014,2,2:42:00 AM,3,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
8803,140347,9/22/2014,2,2:51:00 AM,3,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
8804,140348,9/22/2014,2,8:54:00 AM,1,10a Code White - Springwood,2,Main,NO,1,Physical,1.35,FALSE,1,FALSE,1,TRUE,1.35,1,3.645,FALSE,2,med
8805,140349,9/23/2014,3,9:55:00 PM,2,33 Suspicious Actions,2,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,3,high
8806,140350,9/24/2014,4,9:10:00 AM,1,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
8808,140352,9/25/2014,5,6:55:00 PM,2,19 Show Of Force - HEB,1,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,2,med
8807,140351,9/25/2014,5,11:51:00 AM,1,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
8809,140353,9/26/2014,6,12:15:00 AM,3,16 Panic Button,3,Emergency Department,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
8811,140355,9/26/2014,6,5:10:00 PM,2,12 Disorderly,2,Fitness Center,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,2.7,FALSE,3,high
8810,140354,9/26/2014,6,3:10:00 PM,2,19a Show Of Force - Springwood ,1,Springwood,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,3,high
8812,140356,9/27/2014,7,5:25:00 PM,2,19 Show Of Force - HEB,1,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,1,low
8813,140357,9/28/2014,1,6:03:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,2.7,FALSE,2,med
8814,140358,9/29/2014,2,12:10:00 PM,1,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
8815,140359,9/29/2014,2,3:17:00 PM,2,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
8816,140360,9/30/2014,3,12:01:00 AM,3,32 Other,1,Emergency Department,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,3,high
8817,140361,10/1/2014,4,6:25:00 PM,2,32 Other,1,Medical Office Building,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,1,low
8818,140362,10/3/2014,6,2:58:00 PM,2,12 Disorderly,2,Emergency Department,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,2.7,FALSE,2,med
8819,140363,10/4/2014,7,11:41:00 PM,3,10a Code White - Springwood,2,Springwood,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,2.7,FALSE,2,med
8820,140364,10/4/2014,7,1:40:00 PM,1,24 Theft Personal,2,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
8822,140366,10/5/2014,1,4:23:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,2.7,FALSE,2,med
8821,140365,10/5/2014,1,4:15:00 PM,2,19a Show Of Force - Springwood ,1,Springwood,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,2,med
8823,140367,10/6/2014,2,6:40:00 AM,1,10a Code White - Springwood,2,Springwood,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,4,high
8824,140368,10/6/2014,2,7:48:00 AM,1,10a Code White - Springwood,2,Springwood,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
8825,140369,10/7/2014,3,8:51:00 AM,1,19 Show Of Force - HEB,1,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,2,med
8826,140370,10/7/2014,3,9:11:00 AM,1,10 Code White - HEB,2,Main,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,2.7,FALSE,3,high
8827,140371,10/7/2014,3,4:09:00 PM,2,10 Code White - HEB,2,Main,YES,1.5,Physical,1.35,FALSE,1,FALSE,1,TRUE,1.35,1,5.4675,FALSE,4,high
8828,140372,10/8/2014,4,3:03:00 AM,3,19 Show Of Force - HEB,1,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,1,low
8829,140373,10/8/2014,4,3:04:00 PM,2,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
8830,140374,10/9/2014,5,8:03:00 PM,2,32 Other,1,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,1,low
8831,140375,10/11/2014,7,11:40:00 AM,1,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
8832,140376,10/13/2014,2,6:16:00 PM,2,32 Other,1,Emergency Department,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,1,low
8833,140377,10/15/2014,4,9:30:00 AM,1,33 Suspicious Actions,2,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
8834,140378,10/15/2014,4,11:40:00 AM,1,10a Code White - Springwood,2,Springwood,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,2.7,FALSE,2,med
8836,140380,10/15/2014,4,3:53:00 PM,2,10 Code White - HEB,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,1,low
8835,140379,10/15/2014,4,4:29:00 PM,2,27 Vandalism Personal,1,Hospital Grounds,YES,1.5,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1.5,FALSE,3,high
8837,140381,10/16/2014,5,10:55:00 AM,1,28 Vehicle Accident,2,Fitness Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
8838,140382,10/18/2014,7,12:35:00 PM,1,10a Code White - Springwood,2,Springwood,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,2.7,FALSE,2,med
8839,140383,10/19/2014,1,3:49:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
8840,140384,10/19/2014,1,5:02:00 PM,2,19 Show Of Force - HEB,1,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,2,med
8841,140385,10/19/2014,1,5:04:00 PM,2,10 Code White - HEB,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
8842,140386,10/19/2014,1,7:25:00 PM,2,10 Code White - HEB,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
8843,140387,10/20/2014,2,8:24:00 AM,1,10a Code White - Springwood,2,Springwood,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,2.7,FALSE,2,med
8844,140388,10/20/2014,2,9:30:00 AM,1,10a Code White - Springwood,2,Springwood,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,2.7,FALSE,2,med
8845,140389,10/20/2014,2,1:00:00 PM,1,10a Code White - Springwood,2,Springwood,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,2.7,FALSE,2,med
8846,140390,10/20/2014,2,1:07:00 PM,1,10a Code White - Springwood,2,Springwood,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,2.7,FALSE,2,med
8847,140391,10/20/2014,2,4:03:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
8848,140392,10/20/2014,2,3:45:00 PM,2,32 Other,1,Emergency Department,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,1,low
8849,140393,10/21/2014,3,2:13:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,Physical,1.35,FALSE,1,FALSE,1,TRUE,1.35,1,3.645,FALSE,2,med
8850,140394,10/21/2014,3,4:33:00 PM,2,19a Show Of Force - Springwood ,1,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
8851,140395,10/21/2014,3,5:23:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,Physical,1.35,FALSE,1,FALSE,1,TRUE,1.35,1,3.645,FALSE,2,med
8852,140396,10/22/2014,4,1:05:00 PM,1,10a Code White - Springwood,2,Springwood,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,2.7,FALSE,2,med
8853,140397,10/22/2014,4,4:30:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
8854,140398,10/23/2014,5,12:16:00 PM,1,10 Code White - HEB,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
8855,140399,10/23/2014,5,1:06:00 PM,1,10a Code White - Springwood,2,Springwood,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,2.7,FALSE,2,med
8856,140400,10/24/2014,6,7:30:00 PM,2,28 Vehicle Accident,2,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
8857,140401,10/24/2014,6,9:30:00 PM,2,33 Suspicious Actions,2,Emergency Department,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
8858,140402,10/26/2014,1,10:03:00 AM,1,10a Code White - Springwood,2,Springwood,NO,1,Physical,1.35,FALSE,1,FALSE,1,TRUE,1.35,1,3.645,FALSE,2,med
8859,140403,10/27/2014,2,10:16:00 AM,1,19a Show Of Force - Springwood ,1,Springwood,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,2,med
8860,140404,10/29/2014,4,4:20:00 AM,3,15 Injury Report,2,Emergency Department,NO,1,N/A,1,TRUE,1.2,FALSE,1,FALSE,1,1,2.4,FALSE,1,low
8861,140405,10/30/2014,5,8:05:00 AM,1,10 Code White - HEB,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
8864,140408,10/30/2014,5,9:50:00 PM,2,12 Disorderly,2,Emergency Department,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,1,low
8862,140406,10/30/2014,5,8:35:00 AM,1,28 Vehicle Accident,2,Medical Office Building,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
8863,140407,10/30/2014,5,1:27:00 PM,1,10a Code White - Springwood,2,Springwood,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,2.7,FALSE,2,med
8865,140409,10/31/2014,6,1:20:00 AM,3,10 Code White - HEB,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
8866,140410,10/31/2014,6,1:41:00 PM,1,05 Code Red,3,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
8867,140411,10/31/2014,6,5:00:00 PM,2,10 Code White - HEB,2,Emergency Department,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
8868,140412,11/1/2014,7,7:35:00 AM,1,10a Code White - Springwood,2,Springwood,NO,1,Physical,1.35,FALSE,1,TRUE,1.15,TRUE,1.35,1,4.19175,FALSE,2,med
8870,140414,11/3/2014,2,6:35:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
8869,140413,11/3/2014,2,10:15:00 AM,1,10a Code White - Springwood,2,Springwood,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
8871,140415,11/4/2014,3,10:28:00 AM,1,10 Code White - HEB,2,Main,NO,1,Physical,1.35,FALSE,1,FALSE,1,TRUE,1.35,1,3.645,FALSE,2,med
8872,140416,11/4/2014,3,10:59:00 AM,1,10 Code White - HEB,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
8873,140417,11/5/2014,4,4:25:00 PM,2,28 Vehicle Accident,2,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
8874,140418,11/5/2014,4,2:30:00 PM,2,33 Suspicious Actions,2,Womens Center,YES,1.5,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
8875,140419,11/6/2014,5,10:26:00 AM,1,05 Code Red,3,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,3,high
8876,140420,11/6/2014,5,1:45:00 AM,3,28 Vehicle Accident,2,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
8877,140421,11/8/2014,7,3:38:00 PM,2,10 Code White - HEB,2,Main,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,2.7,FALSE,2,med
8878,140422,11/8/2014,7,9:26:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,2.7,FALSE,2,med
8879,140423,11/11/2014,3,3:31:00 PM,2,12 Disorderly,2,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
8880,140424,11/12/2014,4,3:02:00 AM,3,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,3,high
8881,140425,11/12/2014,4,8:00:00 PM,2,01 Assault,2,Main,NO,1,Physical,1.35,TRUE,1.2,FALSE,1,TRUE,1.35,1.25,5.4675,TRUE,1,low
8882,140426,11/13/2014,5,11:20:00 AM,1,10a Code White - Springwood,2,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
8883,140427,11/13/2014,5,6:29:00 PM,2,10 Code White - HEB,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,TRUE,1.35,1,2.7,FALSE,1,low
8887,140431,11/14/2014,6,10:16:00 PM,3,10 Code White - HEB,2,Main,YES,1.5,Verbal,1.1,FALSE,1,FALSE,1,TRUE,1.35,1,4.455,FALSE,2,med
8884,140428,11/14/2014,6,8:35:00 AM,1,10 Code White - HEB,2,Main,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,2.7,FALSE,2,med
8885,140429,11/14/2014,6,5:33:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
8886,140430,11/14/2014,6,10:09:00 PM,3,19 Show Of Force - HEB,1,Main,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,1.35,FALSE,2,med
8888,140432,11/15/2014,7,5:09:00 AM,3,10 Code White - HEB,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,TRUE,1.35,1,2.97,FALSE,2,med
8889,140433,11/16/2014,1,12:15:00 PM,1,10 Code White - HEB,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
8890,140434,11/17/2014,2,6:37:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
